product name,product category,product price,product link,product image
ASUS H110M-K Motherboard,Motherboard,10300,https://www.startech.com.bd/ASUS-H110M-K-Motherboard,https://www.startech.com.bd/image/cache/catalog/Motherboard/ASUS/ASUS H110M-K/ASUS H110M-K-1-228x228.jpg
ASUS PRIME H610M-F D4 R2.0 DDR4 LGA1700 mATX Motherboard,Motherboard,10300,https://www.startech.com.bd/asus-prime-h610m-f-d4-r2-0-lga1700-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h610m-f-d4-r2-0/prime-h610m-f-d4-r2-0-228x228.webp
MSI H310M Pro-M2 Intel 9th Gen Motherboard,Motherboard,10300,https://www.startech.com.bd/msi-h310m-pro-m2-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/h310m-pro-m2/h310m-pro-m2-01-228x228.webp
GIGABYTE H610M K DDR5 Micro ATX Motherboard,Motherboard,10500,https://www.startech.com.bd/gigabyte-h610m-k-ddr5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h610m-k-ddr5/h610m-k-ddr5-01-228x228.webp
MSI PRO H610M-E mATX Motherboard,Motherboard,10700,https://www.startech.com.bd/msi-pro-h610m-e-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-h610m-e/pro-h610m-e-01-228x228.webp
MSI PRO H610M-G DDR4 Micro-ATX Motherboard,Motherboard,10800,https://www.startech.com.bd/msi-pro-h610m-g-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-h610m-g-ddr4/pro-h610m-g-ddr4-01-228x228.jpg
GIGABYTE H610M H DDR5 mATX Motherboard,Motherboard,10800,https://www.startech.com.bd/gigabyte-h610m-h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h610m-h/h610m-h-01-228x228.webp
GIGABYTE A620M H AM5 Micro-ATX Motherboard,Motherboard,10800,https://www.startech.com.bd/gigabyte-a620m-h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/a620m-h/a620m-h-01-228x228.webp
Gigabyte B550M K AMD AM4 Micro ATX Motherboard,Motherboard,10900,https://www.startech.com.bd/gigabyte-b550m-k-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b550m-k/b550m-k-01-228x228.webp
Asus PRIME A520M-A II AM4 micro ATX Motherboard,Motherboard,11300,https://www.startech.com.bd/asus-prime-a520m-a-ii-am4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-a520m-a-ii/prime-a520m-a-ii-01-228x228.webp
MSI PRO A620M-E AMD AM5 mATX Motherboard,Motherboard,11300,https://www.startech.com.bd/msi-pro-a620m-e-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-a620m-e/pro-a620m-e-01-228x228.webp
Colorful BATTLE-AX B760M-T PRO V20 mATX Motherboard,Motherboard,11300,https://www.startech.com.bd/colorful-battle-ax-b760m-t-pro-v20-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/battle-ax-b760m-t-pro-v20/battle-ax-b760m-t-pro-v20-01-228x228.webp
Colorful BATTLE-AX B550M-T PRO V14 AM4 mATX Motherboard,Motherboard,11500,https://www.startech.com.bd/colorful-battle-ax-b550m-t-pro-v14-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/battle-ax-b550m-t-pro-v14/battle-ax-b550m-t-pro-v14-05-228x228.webp
Asus PRIME A620M-K AM5 mATX Motherboard,Motherboard,11700,https://www.startech.com.bd/asus-prime-a620m-k-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-a620m-k/prime-a620m-k-01-228x228.webp
Asus PRIME H610M-CS DDR5 mATX Motherboard,Motherboard,11700,https://www.startech.com.bd/asus-prime-h610m-cs-ddr5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h610m-cs-ddr5/prime-h610m-cs-ddr5-01-228x228.webp
MSI B550M-A PRO DDR4 AMD AM4 Micro ATX Motherboard,Motherboard,11900,https://www.startech.com.bd/msi-b550m-a-pro-micro-atx-amd-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b550m-a-pro/b550m-a-pro-1-228x228.jpg
GIGABYTE H610M S2H DDR5 mATX Motherboard,Motherboard,11900,https://www.startech.com.bd/gigabyte-h610m-s2h-ddr5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/h610m-s2h-ddr5/h610m-s2h-ddr5-01-228x228.webp
ASRock A620M-HDV/M.2 AM5 DDR5 Micro ATX Motherboard,Motherboard,11900,https://www.startech.com.bd/asrock-a620m-hdv-m-2-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/a620m-hdv-m-2/a620m-hdv-m-2-01-228x228.webp
Asus TUF GAMING A520M-PLUS II AMD AM4 microATX Motherboard,Motherboard,12300,https://www.startech.com.bd/asus-tuf-gaming-a520m-plus-ii-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/tuf-gaming-a520m-plus-ii/tuf-gaming-a520m-plus-ii-01-228x228.webp
MSI PRO B760M-E DDR4 mATX Motherboard,Motherboard,12900,https://www.startech.com.bd/msi-pro-b760m-e-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b760m-e-ddr4/pro-b760m-e-ddr4-01-228x228.webp
Asus PRIME N100I-D D4 Mini-ITX Motherboard,Motherboard,12900,https://www.startech.com.bd/asus-prime-n100i-d-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-n100i-d-d4/prime-n100i-d-d4-01-228x228.webp
Asus PRIME A620M-K-CSM AM5 mATX Motherboard,Motherboard,13000,https://www.startech.com.bd/asus-prime-a620m-k-csm-matx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-a620m-k-csm/prime-a620m-k-csm-01-228x228.webp
MSI PRO B760M-E DDR5 m-ATX Motherboard,Motherboard,13200,https://www.startech.com.bd/msi-pro-b760m-e-ddr5-matx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b760m-e/pro-b760m-e-01-228x228.webp
GIGABYTE B650M H AM5 Micro-ATX Motherboard,Motherboard,13200,https://www.startech.com.bd/gigabyte-b650m-h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-h/b650m-h-01-228x228.webp
MSI PRO B650M-B DDR5 AMD AM5 m-ATX Motherboard,Motherboard,13400,https://www.startech.com.bd/msi-pro-b650m-b-am5-m-atx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b650m-b/pro-b650m-b-228x228.webp
ASRock B760M-HDV/M.2 D4 Micro ATX Motherboard,Motherboard,13500,https://www.startech.com.bd/asrock-b760m-hdv-m-2-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760m-hdv-m-2-d4/b760m-hdv-m-2-d4-01-228x228.webp
GIGABYTE B760M H DDR4 mATX Motherboard,Motherboard,13700,https://www.startech.com.bd/gigabyte-b760m-h-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-h-ddr4/b760m-h-ddr4-01-228x228.webp
GIGABYTE B650M S2H AM5 Micro-ATX Motherboard,Motherboard,13700,https://www.startech.com.bd/gigabyte-b650m-s2h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-s2h/b650m-s2h-01-228x228.webp
MSI PRO B760M-G DDR4 mATX Motherboard,Motherboard,13900,https://www.startech.com.bd/msi-pro-b760m-g-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/laptop/msi/pro-b760m-g-ddr4/pro-b760m-g-ddr4-01-228x228.webp
Asrock B450M Steel Legend AMD Micro-ATX Motherboard,Motherboard,14000,https://www.startech.com.bd/asrock-b450m-steel-legend-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b450m-steel-legend/b450m-steel-legend-228x228.jpg
GIGABYTE B760M D2H DDR4 mATX Motherboard,Motherboard,14500,https://www.startech.com.bd/gigabyte-b760m-d2h-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-d2h-ddr4/b760m-d2h-ddr4-01-228x228.webp
GIGABYTE B760M H DDR5 Micro ATX Motherboard,Motherboard,14500,https://www.startech.com.bd/gigabyte-b760m-h-ddr5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-h-ddr5/b760m-h-ddr5-01-228x228.webp
Asrock B450 Steel Legend AMD Motherboard,Motherboard,14800,https://www.startech.com.bd/asrock-b450-steel-legend-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b450-steel-legend/b450-steel-228x228.jpg
Asus PRIME B760M-K D4 mATX Motherboard,Motherboard,14800,https://www.startech.com.bd/asus-prime-b760m-k-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b760m-k-d4/prime-b760m-k-d4-01-228x228.webp
GIGABYTE B760M E DDR5 Micro ATX Motherboard,Motherboard,14800,https://www.startech.com.bd/gigabyte-b760m-e-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-e/b760m-e-01-228x228.webp
Asus PRIME B760M-F mATX Motherboard,Motherboard,15000,https://www.startech.com.bd/asus-prime-b760m-f-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b760m-f/prime-b760m-f-01-228x228.webp
Asus PRIME B650M-F AM5 mATX Motherboard,Motherboard,15200,https://www.startech.com.bd/asus-prime-b650m-f-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b650m-f/prime-b650m-f-01-228x228.webp
MSI PRO B760M-P DDR5 mATX Motherboard,Motherboard,15400,https://www.startech.com.bd/msi-pro-b760m-p-13th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b760m-p/pro-b760m-p-01-228x228.webp
GIGABYTE B760M D2H mATX Motherboard,Motherboard,15700,https://www.startech.com.bd/gigabyte-b760m-d2h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-d2h/b760m-d2h-01-228x228.webp
MSI PRO B650M-P DDR5 AMD AM5 mATX Motherboard,Motherboard,15900,https://www.startech.com.bd/msi-pro-b650m-p-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b650m-p/pro-b650m-p-01-228x228.webp
GIGABYTE B650M GAMING WIFI mATX AM5 Motherboard,Motherboard,16200,https://www.startech.com.bd/gigabyte-b650m-gaming-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-gaming-wifi/b650m-gaming-wifi-01-228x228.webp
Asus EX-B650M-V7 AM5 micro-ATX Motherboard,Motherboard,16300,https://www.startech.com.bd/asus-ex-b650m-v7-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/ex-b650m-v7/ex-b650m-v7-01-228x228.webp
ASUS EX-B760M-V5 D4 mATX Motherboard,Motherboard,16300,https://www.startech.com.bd/asus-ex-b760m-v5-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/ex-b760m-v5/ex-b760m-v5-01-228x228.webp
GIGABYTE B760M D3HP DDR4 Micro ATX Motherboard,Motherboard,16300,https://www.startech.com.bd/gigabyte-b760m-d3hp-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-d3hp-ddr4/b760m-d3hp-ddr4-01-228x228.webp
"ASRock B760M PG Lightning DDR5 14th, 13th and 12th Gen Micro ATX Motherboard",Motherboard,16300,https://www.startech.com.bd/asrock-b760m-pg-lightning-ddr5-micro-atx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760m-pg-lightning/b760m-pg-lightning-01-228x228.webp
GIGABYTE B760M DS3H mATX Motherboard,Motherboard,16500,https://www.startech.com.bd/gigabyte-b760m-ds3h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-ds3h/b760m-ds3h-01-228x228.webp
GIGABYTE B760M DS3H DDR4 mATX Motherboard,Motherboard,16600,https://www.startech.com.bd/gigabyte-b760m-ds3h-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-ds3h-ddr4/b760m-ds3h-ddr4-01-228x228.webp
Asus PRIME B760M-K mATX Motherboard,Motherboard,16800,https://www.startech.com.bd/asus-prime-b760m-k-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b760m-k/prime-b760m-k-01-228x228.webp
ASUS Pro B660M-C D4-CSM mATX Motherboard,Motherboard,16900,https://www.startech.com.bd/asus-pro-b660m-c-d4-csm-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/pro-b660m-c-d4-csm/pro-b660m-c-d4-csm-01-228x228.webp
ASRock B760M Pro-A DDR5 Micro ATX Motherboard,Motherboard,16900,https://www.startech.com.bd/asrock-b760m-pro-a-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760m-pro-a/b760m-pro-a-01-228x228.webp
GIGABYTE B760M DS3H AX DDR4 mATX Motherboard,Motherboard,17000,https://www.startech.com.bd/gigabyte-b760m-ds3h-ax-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-ds3h-ax-ddr4/b760m-ds3h-ax-ddr4-01-228x228.webp
Colorful BATTLE-AX B760M-PLUS V20 M-ATX Motherboard,Motherboard,17000,https://www.startech.com.bd/colorful-battle-ax-b760m-plus-v20-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/battle-ax-b760m-plus-v20/battle-ax-b760m-plus-v20-06-228x228.webp
ASUS PRIME H610I-PLUS D4 Mini ITX Motherboard,Motherboard,17000,https://www.startech.com.bd/asus-prime-h610i-plus-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h610i-plus-d4/prime-h610i-plus-d4-01-228x228.webp
Asus PRIME B650M-A II AM5 mATX Motherboard,Motherboard,17200,https://www.startech.com.bd/asus-prime-b650m-a-ii-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b650m-a-ii/prime-b650m-a-ii-01-228x228.webp
GIGABYTE B650M D3HP DDR5 AM5 Motherboard,Motherboard,17300,https://www.startech.com.bd/gigabyte-b650m-d3hp-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-d3hp/b650m-d3hp-01-228x228.webp
GIGABYTE B760M DS3H AX mATX Motherboard,Motherboard,17400,https://www.startech.com.bd/gigabyte-b760m-ds3h-ax-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-ds3h-ax/b760m-ds3h-ax-01-228x228.webp
ASUS PRIME H610I-PLUS DDR5 Mini ITX Motherboard,Motherboard,17500,https://www.startech.com.bd/asus-prime-h610i-plus-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-h610i-plus-d4/prime-h610i-plus-d4-01-228x228.webp
Colorful BATTLE-AX B760M-PLUS D5 V20 mATX Motherboard,Motherboard,17700,https://www.startech.com.bd/colorful-battle-ax-b760m-plus-d5-v20-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/battle-ax-b760m-plus-d5-v20/battle-ax-b760m-plus-d5-v20-01-228x228.webp
GIGABYTE B760M GAMING X DDR4 mATX Motherboard,Motherboard,18000,https://www.startech.com.bd/gigabyte-b760m-gaming-x-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-gaming-x-ddr4/b760m-gaming-x-ddr4-01-228x228.webp
ASRock B650M PG Lightning AM5 Micro ATX Motherboard,Motherboard,18000,https://www.startech.com.bd/asrock-b650m-pg-lightning-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b650m-pg-lightning/b650m-pg-lightning-01-228x228.webp
GIGABYTE B760 DS3H ATX Motherboard,Motherboard,18200,https://www.startech.com.bd/gigabyte-b760-ds3h-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760-ds3h/b760-ds3h-01-228x228.webp
GIGABYTE B650M D3HP AX DDR5 AM5 Motherboard,Motherboard,18700,https://www.startech.com.bd/gigabyte-b650m-d3hp-ax-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-d3hp-ax/b650m-d3hp-ax-01-228x228.webp
MSI B760M BOMBER WIFI mATX Motherboard,Motherboard,18800,https://www.startech.com.bd/msi-b760m-bomber-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b760m-bomber-wifi/b760m-bomber-wifi-01-228x228.webp
ASRock B760M Pro RS DDR5 mATX Motherboard,Motherboard,18900,https://www.startech.com.bd/asrock-b760m-pro-rs-ddr5-matx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760m-pro-rs/b760m-pro-rs-01-228x228.webp
ASUS Prime B550 Plus DDR4 AMD AM4 ATX Motherboard,Motherboard,19000,https://www.startech.com.bd/asus-prime-b550-plus-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b550-plus/prime-b550-plus-228x228.jpg
MSI B650M GAMING WIFI AM5 mATX Motherboard,Motherboard,19000,https://www.startech.com.bd/msi-b650m-gaming-wifi-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b650m-gaming-wifi/b650m-gaming-wifi-01-228x228.webp
ASUS B760M-AYW WIFI D4 mATX Motherboard,Motherboard,19000,https://www.startech.com.bd/asus-b760m-ayw-wifi-d4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/b760m-ayw-wifi-d4/b760m-ayw-wifi-d4-01-228x228.webp
MSI PRO B650M-A WIFI DDR5 AMD AM5 mATX Motherboard,Motherboard,19200,https://www.startech.com.bd/msi-pro-b650m-a-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b650m-a-wifi/pro-b650m-a-wifi-01-228x228.webp
ASUS PRO B760M-C-CSM Micro-ATX Motherboard,Motherboard,19400,https://www.startech.com.bd/asus-pro-b760m-c-csm-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/pro-b760m-c-csm/pro-b760m-c-csm-01-228x228.webp
ASRock B760M Pro-A WiFi DDR5 Micro ATX Motherboard,Motherboard,19400,https://www.startech.com.bd/asrock-b760m-pro-a-wifi-ddr5-micro-atx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760m-pro-a-wifi/b760m-pro-a-wifi-011-228x228.webp
GIGABYTE Z690 UD AX DDR4 ATX Motherboard,Motherboard,19500,https://www.startech.com.bd/gigabyte-z690-ud-ax-ddr4-12th-gen-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/z690-ud-ax-ddr4/z690-ud-ax-ddr4-01-228x228.jpg
MSI PRO B760M-A WIFI mATX Motherboard,Motherboard,19700,https://www.startech.com.bd/msi-pro-b760m-a-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b760m-a-wifi/pro-b760m-a-wifi-01-228x228.webp
ASUS TUF GAMING A620M-PLUS AMD AM5 Micro-ATX Motherboard,Motherboard,19800,https://www.startech.com.bd/asus-tuf-gaming-a620m-plus-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/tuf-gaming-a620m-plus/tuf-gaming-a620m-plus-01-228x228.webp
GIGABYTE B760M GAMING DDR5 Micro ATX Motherboard,Motherboard,19800,https://www.startech.com.bd/gigabyte-b760m-gaming-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-gaming-ddr5/b760m-gaming-ddr5-01-228x228.webp
ASRock B650M Pro RS AM5 Micro ATX Motherboard,Motherboard,19900,https://www.startech.com.bd/asrock-b650m-pro-rs-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b650m-pro-rs/b650m-pro-rs-01-228x228.webp
Colorful CVN B760I FROZEN WIFI V20 ITX Motherboard,Motherboard,20000,https://www.startech.com.bd/colorful-cvn-b760i-frozen-wifi-v20-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/cvn-b760i-frozen-wifi-v20/cvn-b760i-frozen-wifi-v20-01-228x228.webp
MSI PRO B650-S WIFI DDR5 AM5 ATX Motherboard,Motherboard,20000,https://www.startech.com.bd/msi-pro-b650-s-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b650-s/pro-b650-s-01-228x228.webp
GIGABYTE B760M GAMING PLUS WIFI DDR4 Micro ATX Motherboard,Motherboard,20000,https://www.startech.com.bd/gigabyte-b760m-gaming-plus-wifi-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760m-gaming-plus-wifi-ddr4/b760m-gaming-plus-wifi-ddr4-01-228x228.webp
GIGABYTE B650M GAMING PLUS WIFI DDR5 AM5 Motherboard,Motherboard,20200,https://www.startech.com.bd/gigabyte-b650m-gaming-plus-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-gaming-plus-wifi/b650m-gaming-plus-wifi-01-228x228.webp
ASUS B650M-AYW WIFI AMD AM5 DDR5 Micro-ATX Motherboard,Motherboard,20200,https://www.startech.com.bd/asus-b650m-ayw-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/b650m-ayw-wifi/b650m-ayw-wifi-01-228x228.webp
ASRock B650M PG Lightning WiFi AM5 Micro ATX Motherboard,Motherboard,20499,https://www.startech.com.bd/asrock-b650m-pg-lightning-wifi-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b650m-pg-lightning-wifi/b650m-pg-lightning-wifi-01-228x228.webp
Asus PRIME B760M-A mATX Motherboard,Motherboard,20500,https://www.startech.com.bd/asus-prime-b760m-a-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b760m-a/prime-b760m-a-01-228x228.webp
GIGABYTE B850M D3HP AMD AM5 DDR5 Micro ATX Motherboard,Motherboard,20800,https://www.startech.com.bd/gigabyte-b850m-d3hp-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b850m-d3hp/b850m-d3hp-01-228x228.webp
Gigabyte B860M D3HP LGA1851 Micro ATX Motherboard,Motherboard,21200,https://www.startech.com.bd/gigabyte-b860m-d3hp-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b860m-d3hp/b860m-d3hp-01-228x228.webp
ASRock B760 Pro RS ATX Motherboard,Motherboard,21500,https://www.startech.com.bd/asrock-b760-pro-rs-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b760-pro-rs/b760-pro-rs-08-228x228.webp
MSI MAG B760M MORTAR II DDR5 mATX Motherboard,Motherboard,21700,https://www.startech.com.bd/msi-mag-b760m-mortar-ii-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/mag-b760m-mortar-ii/mag-b760m-mortar-ii-01-228x228.webp
Colorful CVN B760M FROZEN WIFI V20 mATX Motherboard,Motherboard,22000,https://www.startech.com.bd/colorful-cvn-b760m-frozen-wifi-v20-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/colorful/cvn-b760m-frozen-wifi-v20/cvn-b760m-frozen-wifi-v20-01-228x228.webp
MSI B650M GAMING PLUS WIFI AM5 Motherboard,Motherboard,22500,https://www.startech.com.bd/msi-b650m-gaming-plus-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b650m-gaming-plus-wifi/b650m-gaming-plus-wifi-01-228x228.webp
MSI B650 GAMING PLUS WIFI AMD AM5 Motherboard,Motherboard,22800,https://www.startech.com.bd/msi-b650-gaming-plus-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b650-gaming-plus-wifi/b650-gaming-plus-wifi-01-228x228.webp
MSI PRO B840-P WIFI AMD AM5 ATX Motherboard,Motherboard,22990,https://www.startech.com.bd/msi-pro-b840-p-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b840-p-wifi/pro-b840-p-wifi-01-228x228.webp
MSI B760 GAMING PLUS WIFI ATX Motherboard,Motherboard,23000,https://www.startech.com.bd/msi-b760-gaming-plus-wifi-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b760-gaming-plus-wifi/b760-gaming-plus-wifi-01-228x228.webp
GIGABYTE B760 GAMING X AX ATX Motherboard,Motherboard,23000,https://www.startech.com.bd/gigabyte-b760-gaming-x-ax-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b760-gaming-x-ax/b760-gaming-x-ax-01-228x228.webp
ASUS PRIME B760-PLUS ATX Motherboard,Motherboard,23000,https://www.startech.com.bd/asus-prime-b760-plus-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asus/prime-b760-plus/prime-b760-plus-01-228x228.png
ASRock B650M Pro RS WiFi AM5 Micro ATX Motherboard,Motherboard,23800,https://www.startech.com.bd/asrock-b650m-pro-rs-wifi-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/asrock/b650m-pro-rs-wifi/b650m-pro-rs-wifi-01-228x228.webp
GIGABYTE B650 UD AC AM5 ATX Motherboard,Motherboard,23999,https://www.startech.com.bd/gigabyte-b650-ud-ac-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650-ud-ac/b650-ud-ac-01-228x228.webp
Gigabyte B860M DS3H WIFI6E LGA1851 Micro ATX Motherboard,Motherboard,24199,https://www.startech.com.bd/gigabyte-b860m-ds3h-wifi6e-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b860m-ds3h-wifi6e/b860m-ds3h-wifi6e-01-228x228.webp
MSI B760M PROJECT ZERO m-ATX Motherboard,Motherboard,24500,https://www.startech.com.bd/msi-b760m-project-zero-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b760m-project-zero/b760m-project-zero-01-228x228.webp
MSI B650M PROJECT ZERO AM5 m-ATX Motherboard,Motherboard,24990,https://www.startech.com.bd/msi-b650m-project-zero-am5-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/b650m-project-zero/b650m-project-zero-01-228x228.webp
GIGABYTE B650M GAMING X AX DDR5 AM5 Motherboard,Motherboard,25000,https://www.startech.com.bd/gigabyte-b650m-gaming-x-ax-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b650m-gaming-x-ax/b650m-gaming-x-ax-01-228x228.webp
Gigabyte B860M GAMING WIFI6 LGA 1851 MATX Motherboard,Motherboard,25200,https://www.startech.com.bd/gigabyte-b860m-gaming-wifi6-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/b860m-gaming-wifi6/b860m-gaming-wifi6-01-228x228.webp
MSI MAG B760M MORTAR WIFI II DDR5 mATX Motherboard,Motherboard,26000,https://www.startech.com.bd/msi-mag-b760m-mortar-wifi-ii-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/mag-b760m-mortar-wifi-ii/mag-b760m-mortar-wifi-ii-01-228x228.webp
GIGABYTE Z790 D DDR4 ATX Motherboard,Motherboard,26800,https://www.startech.com.bd/gigabyte-z790-d-ddr4-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/gigabyte/z790-d-ddr4/z790-d-ddr4-01-228x228.webp
MSI PRO B860-P LGA 1851 ATX Motherboard,Motherboard,27000,https://www.startech.com.bd/msi-pro-b860-p-atx-motherboard,https://www.startech.com.bd/image/cache/catalog/motherboard/msi/pro-b860-p/pro-b860-p-01-228x228.webp
