product name,product category,product price
Redragon H510 Zeus-X RGB 7.1 Surround Sound Gaming Headset,Headphone,4799
Havit H655BT Pro Hybrid Active Noise Cancellation Bluetooth Headphone,Headphone,4999
HP Omen Wired Gaming Headset with SteelSeries ,Headphone,4000
JBL Tune 510BT Wireless On-Ear Headphone,Headphone,4400
Redragon H510 Zeus-X RGB Wired Gaming Headphone White,Headphone,5000
Fantech Sonata MH90 Multi-Platform RGB Gaming Headset,Headphone,5200
Tribit QuietPlus 71 ANC Bluetooth Headphone,Headphone,4890
Inbertec CB110DM Noise Cancellation Professional Bluetooth Headphone,Headphone,5500
JBL Tune 520BT Wireless Bluetooth Headphone,Headphone,4299
Razer KRAKEN X 7.1 Gaming Headset (Global),Headphone,5500
Corsair HS55 Stereo 3.5mm Wired Gaming Headphone Carbon,Headphone,4999
Fantech WHG03 Studio Pro 7.1 Surround Sound Wireless Gaming Headphone,Headphone,5700
HyperX Cloud Stinger 2 Gaming Headphone,Headphone,5699
Redragon H868 Mira Tri-Mode 7.1 Surround Sound RGB Wireless Gaming Headphone,Headphone,5799
Fantech WHG02 Harmony RGB Wireless Gaming Headphone,Headphone,6200
Jabra Evolve 30 MS DUO Dual Ear USB & 3.5mm Noise Cancelling Head Phone Black,Headphone,6200
Logitech H540 USB Headset,Headphone,6200
A4tech Bloody MR720 Naraka RGB Wireless Gaming Headphone,Headphone,6300
A4tech Bloody MR720 RGB Wireless Gaming Headphone ,Headphone,6299
Edifier W820NB Plus Wireless Noise Cancellation Over-Ear Headphone,Headphone,6199
Logitech G331 3.5mm Multi Platform Gaming Headphone Black,Headphone,6600
Logitech G335 Wired Gaming Headset,Headphone,6900
Razer Kraken V3 X Wired USB Gaming Headset (Global),Headphone,7500
JABRA BIZ 1500 Duo (Dual Ear) USB Headphone Black,Headphone,7600
JABRA BIZ 1500 Mono USB Headphone,Headphone,7600
Logitech G435 LIGHTSPEED Wireless & Bluetooth Gaming Headset,Headphone,7600
Logitech Zone 300 Wireless Bluetooth Headphone,Headphone,7700
JBL Tune 720BT Wireless Over-Ear Headphone,Headphone,8000
Logitech H650E USB Headset,Headphone,8000
Fastrack Reflex Tunes F02 Active Noise Cancelling Wireless Headphone,Headphone,8600
AKG Pro Audio K72 Closed-Back Studio Headphone,Headphone,7800
Edifier Hecate G5BT Cat Pink Wireless Gaming Headphone,Headphone,8500
HyperX Cloud Alpha Gaming Headphone,Headphone,9000
Corsair HS65 7.1 SURROUND Gaming Headphone Carbon,Headphone,9200
Logitech G431 7.1 Surround Sound Gaming Headphone Black,Headphone,9300
HyperX Cloud II Surround Sound Gaming Headset (Gun Metal),Headphone,9200
HyperX Cloud II Surround Sound Gaming Headset (Red),Headphone,9300
Cisco 532 Wired Dual Headset with USB-C Headset Adapter,Headphone,10000
Jabra Evolve 40 MS/UC DUO Dual Ear Noise Canceling USB Headphone,Headphone,10000
JBL Tune 710BT Wireless Over-Ear Headphone,Headphone,7999
Jabra Evolve2 30 SE DUO Stereo USB Type C Headset,Headphone,10400
Jabra Evolve2 30SE DUO Stereo USB Type A Headset,Headphone,10400
SteelSeries Arctis Nova 1 Gaming Headset,Headphone,10600
Audio Technica ATH-M20x Professional Studio Monitor Headphone,Headphone,9000
HyperX Cloud Alpha S 7.1 Gaming Headset,Headphone,10800
JBL Tune 760NC Wireless Over-Ear Noise-Cancelling Headphone,Headphone,9000
HyperX Cloud Flight Wireless Gaming Headset,Headphone,11500
AKG K92 Closed-back Professional Headphone,Headphone,9990
Audio Technica ATH-M30x Professional Studio Monitor Headphone,Headphone,9700
Razer Kraken Wired 7.1 Surround Sound Gaming Headset (Global),Headphone,12000
SteelSeries Arctis 1 HS-00021 4 in 1 Wireless Gaming Headphone Black,Headphone,12100
JABRA BIZ 2300 Duo USB Headphone,Headphone,12200
JABRA BIZ 2300 Mono USB Headphone,Headphone,12200
HyperX Cloud III Wired Gaming Headset,Headphone,12299
Corsair Void Elite RGB Premium 7.1 USB Gaming Headphone (Carbon),Headphone,12800
Asus ROG Strix Fusion 500 Hi-Fi Grade RGB Gaming Headphone ,Headphone,13000
JABRA BIZ 2400 Duo USB Headphone,Headphone,13300
JABRA BIZ 2400 Mono USB Headphone,Headphone,13300
Asus ROG Strix Fusion 500 7.1 True Surround Sound Gaming Headset,Headphone,13500
Sony PlayStation PULSE 3D Wireless Headset,Headphone,11900
Edifier WH950NB Wireless Noise Cancellation Over-Ear Headphone,Headphone,12949
Jabra Engage 40 In line Link Stereo USB Headphone,Headphone,14400
Jabra Evolve2 40 SE Duo Stereo Wired USB Type C Headset,Headphone,14400
Logitech G PRO X USB Gaming Headphone,Headphone,14700
AKG K240 STUDIO Professional Headphone,Headphone,13500
Jabra Evolve 65 SE DUO Stereo Bluetooth Wireless Headphone,Headphone,15400
Jabra Evolve 65 TE MS Stereo Wireless Headphone,Headphone,15400
Sennheiser HD280 Pro Studio Monitoring Headphone,Headphone,13500
Corsair HS80 RGB Wireless Gaming Headphone,Headphone,16200
Corsair Virtuoso SE High-Fidelity 7.1 Surround Sound RGB Wireless Gaming Headphone,Headphone,17500
Logitech G733 LIGHTSPEED Wireless RGB Gaming Headset,Headphone,17500
Logitech G733 LIGHTSPEED Wireless RGB Gaming Headset Lilac,Headphone,17500
AKG K240 MKII Professional Studio Headphone,Headphone,15500
Audio technica ATH-M40x Professional Studio Monitor Headphone,Headphone,15000
Razer Barracuda X Roblox Edition Multi-Platform Wireless Gaming Headset (Global),Headphone,16999
Jabra Evolve 75 SE MS Stereo Bluetooth Wireless Headset,Headphone,19600
SteelSeries Arctis Nova 5 Wireless Gaming Headset,Headphone,21000
Audio technica ATH-M50x Professional Studio Monitor Headphone,Headphone,19200
Razer Kaira Pro RGB Dual-Mode Wireless Gaming Headset for PlayStation 5 (Global),Headphone,19999
Jabra Evolve2 55 USB-A MS Stereo Wireless Headset,Headphone,23900
Jabra Evolve2 55 USB-C MS Stereo Wireless Headset,Headphone,23900
RODE NTH-100 Professional Over-Ear Headphone,Headphone,23500
Asus ROG Fusion II 500 Wired Over-Ear Gaming Headphone,Headphone,25499
RODE NTH-100M Professional Over-ear Headset,Headphone,25500
Jabra Evolve2 65 MS DUO  Bluetooth & USB Type A Head Set Black,Headphone,26200
Jabra Evolve2 65 MS DUO Bluetooth & USB Type C Headset Black,Headphone,26200
Sony PlayStation PULSE Elite Wireless Headset,Headphone,19900
Jabra Evolve2 65 Flex USB-A MS Stereo Bluetooth Headset,Headphone,28700
Jabra Evolve2 65 Flex USB-C MS Stereo Bluetooth Headset,Headphone,28700
SteelSeries Arctis Nova 7 Wireless Gaming Headset,Headphone,29500
AKG K612 PRO Over-Ear Studio Headphone,Headphone,27500
Audio Technica ATH-M50x DS Professional Monitor Headphone,Headphone,25000
Audio-Technica ATH-M50xBT2 Wireless Over-Ear Headphone,Headphone,28500
Razer BlackShark V2 Pro 2023 Edition Dual-Mode Wireless Gaming Headset (Global),Headphone,27000
Sony WH-ULT900N Wireless Noise Cancelling Headphone,Headphone,20900
Audio Technica ATH-M50xSTS USB StreamSet Streaming Headset,Headphone,28000
Asus ROG Delta S Animate Wired Gaming Headset,Headphone,30899
Beyerdynamic DT 770 PRO 250 Ohm Over-Ear Studio Headphone,Headphone,31000
Jabra Evolve2 75 MS DUO  Bluetooth & USB Type A Head Set Black (Without Stand),Headphone,36000
Beyerdynamic DT 990 Pro Open-back Studio Headphone,Headphone,35500
Jabra Evolve2 75 MS DUO  Bluetooth & USB Type C Head Set Black (With Charging Stand),Headphone,40000
Jabra Evolve2 85 MS DUO Noise Canceling Wireless Headphone,Headphone,42700
Audio Technica ATH-M70x Professional Studio Monitor Headphone,Headphone,39000
Sony WH-1000XM5 Noise Canceling Wireless Headphone,Headphone,34900
Jabra Evolve2 85 MS DUO Noise Canceling Wireless Headphone with Stand,Headphone,47600
Apple AirPods Max,Headphone,69000
Beyerdynamic DT 1990 Pro Open Studio Headphone,Headphone,91000
PC Power PCMU1018P 8800mAh Mini UPS For Router,UPS,1800
PC Power PCMU1018 8800mAh Multifunction Mini UPS For Router,UPS,2000
Marsriva KP1 EC 18W 8000mAh Mini DC UPS,UPS,1950
PC Power PCMU1018LED 10400mAh Mini UPS For Router,UPS,2200
PC Power PCMU1018LCD 8800mAh Mini UPS For Router,UPS,2300
PC Power PCMU1018LCD 10400mAh Mini UPS For Router,UPS,2600
PC Power PCMU1018LED 13200mAh Mini UPS For Router,UPS,2600
Power Guard ECO-1825 10000mAh Mini DC UPS for Router,UPS,2600
PC Power PCMU1018LCD 13200mAh Mini UPS For Router,UPS,2950
Digital X 650VA Offline UPS,UPS,3050
MaxGreen MG-LI-EAP-650VA 650VA Offline UPS,UPS,3250
KSTAR 650VA Offline UPS,UPS,3250
Power Guard 650VA CS Offline UPS (Plastic Body),UPS,3399
Power Pac 650VA Offline UPS,UPS,3399
APOLLO 650VA 300W UPS,UPS,3200
Marsriva KP1 Plus 18W 16000mAh Mini DC UPS,UPS,2800
Marsriva MR-UF750 750VA Smart Line-Interactive UPS,UPS,3300
Dahua 650VA Offline UPS,UPS,3600
Power Guard ECO-430-PRO 8000mAh Mini DC UPS for Router,UPS,3600
Prolink 650VA Offline UPS,UPS,3300
Marsriva KP1 Ultra 30W 16000mAh Mini DC UPS,UPS,3900
Marsriva MR-UF800 800VA Smart Line-Interactive UPS,UPS,3750
Digital X 850VA Offline UPS,UPS,4300
KSTAR 850VA Offline UPS,UPS,4300
MaxGreen 850VA Offline UPS,UPS,4800
SANTAK Robust R650 650VA Offline UPS,UPS,4850
Power Guard 800VA CS Offline UPS (Plastic Body),UPS,5000
Digital X 1200VA Offline UPS,UPS,6400
KSTAR UA100 1000VA Offline UPS,UPS,6200
KSTAR UA120 1200VA Offline UPS,UPS,6500
KSTAR 1200VA Offline UPS,UPS,6600
APOLLO 1120F/1120 1200VA Offline UPS,UPS,6650
Marsriva MR-UF1250 1250VA Smart Line-Interactive UPS,UPS,6499
MaxGreen MG-LI-EAP-1200VA 1200VA Offline UPS,UPS,6800
Power Guard 1200VA CS Offline UPS (Plastic Body),UPS,6800
Prolink 1200VA Offline UPS ,UPS,6800
Power Pac 1200VA Offline UPS (Plastic Body),UPS,6900
MARSRIVA KP7 17600mAh Smart Mini DC UPS for Router,UPS,7000
MARSRIVA KP7 Pro 24000mAh Smart Mini DC UPS,UPS,7500
KSTAR 1500VA Offline UPS,UPS,8790
MaxGreen MG-LI-EAP 1500VA Offline UPS,UPS,9800
SANTAK Robust R1200 1200VA Offline UPS,UPS,9990
Power Pac 1500VA Offline UPS,UPS,10500
Prolink 1500VA Offline UPS,UPS,10500
MaxGreen MG-LI-EAP-2000VA 2000VA UPS,UPS,11900
KSTAR 2000VA Offline UPS,UPS,12000
Apollo 2000VA Offline UPS,UPS,11990
Marsriva MR-UF2000 2000VA Smart Line-Interactive UPS,UPS,13099
Power Pac 2000VA Offline UPS,UPS,13500
Prolink 2000VA Offline UPS,UPS,14200
KSTAR HP Series 1000VA Online UPS ,UPS,16900
KSTAR 3000VA Line Interactive Offline UPS,UPS,18500
MaxGreen MGOE-W1KS 1KVA Standard Backup Online UPS,UPS,21800
Apollo 2100HS 1000VA Online UPS,UPS,22500
Marsriva MR-UF3000 3000VA Smart Line-Interactive UPS,UPS,22500
SANTAK Castle C1K 1000VA Standard Backup Online UPS,UPS,30000
Marsriva MR-US3K Energy Efficient 3kVA Online UPS,UPS,32700
MaxGreen MGOE-W2KS 2KVA Standard Backup Online UPS,UPS,32800
KSTAR HP930C 3000VA Online UPS with Metal Body,UPS,33500
MaxGreen MGOE-W3KS 3KVA Standard Backup Online UPS,UPS,39000
Power Guard 3KVA 3000VA 3000W Online UPS,UPS,39500
Apollo 3kVA Online UPS,UPS,40000
Apollo H500 500VA Pure Sinewave IPS with Built-in 100Ah Lithium Batteries,UPS,38500
SANTAK Castle 3KS 3000VA Standard Backup Online UPS,UPS,45000
Zigor Volga NG+3 3KVA Online UPS,UPS,51000
SANTAK Castle 3K 3000VA Standard Backup Online UPS,UPS,53000
SANTAK Castle Rack 3K 3000VA Standard Backup Online UPS,UPS,62000
SANTAK Castle C6KS 6000VA Long Backup Online UPS,UPS,95000
MaxGreen MGO-W6KSE 6KVA Standard Backup High-Frequency Online UPS,UPS,98000
MaxGreen B6KS/L 6kVA Low-Frequency Online UPS,UPS,120000
MaxGreen MGO-W10KS 10 KVA Standard Backup High-Frequency Online UPS,UPS,122000
SANTAK Castle Rack 6K 6000VA Standard Backup Online UPS,UPS,128000
SANTAK Castle C6K 6000VA Standard Backup Online UPS,UPS,135000
MaxGreen B10KS/L 10kVA Low-Frequency Online UPS,UPS,145000
"Lenovo IdeaPad D330 10IGL Celeron N4020 10.1"" HD Detachable 2-in-1 Touch Laptop",Laptop,27500
"Smart Flairedge Celeron N4020C 15.6"" FHD Laptop",Laptop,29400
"Chuwi HeroBook Plus Intel N4020 15.6"" Inch FHD Laptop",Laptop,30500
"HP 250 G8 Intel Celeron N4020 15.6"" FHD Laptop",Laptop,35000
Chuwi GemiBook Plus Intel Celeron N100 15.6 inch Full HD Laptop,Laptop,35000
"Lenovo IdeaPad 1 15IGL7 Intel Celeron N4020 15.6"" FHD Laptop",Laptop,36500
"AOC N141 Intel N100 12th Gen 14"" FHD Laptop",Laptop,37000
"ASUS Vivobook Go 15 L510KA Celeron N4500 15.6"" FHD Laptop Peacock Blue",Laptop,37800
"ASUS Vivobook Go 15 L510KA Celeron N4500 15.6"" FHD Laptop",Laptop,37800
"Walton Prelude N41 Pro Celeron N4120 14"" FHD Laptop",Laptop,38550
"Walton Prelude N40 Pro Celeron N4020 14"" FHD Laptop",Laptop,39750
"Walton Prelude N50 Pro Pentium Silver N5030 14"" FHD Laptop",Laptop,42500
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Anchor Grey",Laptop,45000
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Star Silver",Laptop,45000
"Avita Liber V14 Core i5 11th Gen 14"" FHD Laptop Golden Matt Black",Laptop,45000
"Smart Flairedge Core i3 12th Gen 15.6"" FHD Laptop",Laptop,47250
"Acer TravelMate TMP214-53 Core i3 11th Gen 8GB RAM 14"" FHD Laptop",Laptop,48500
"HP 250 G8 Core i3 11th Gen 15.6"" 4GB RAM 1TB HDD with windows Laptop",Laptop,49400
"Acer Aspire Lite AL15-41 AMD Ryzen 3 5300U 15.6"" FHD Laptop",Laptop,49500
"Lenovo IdeaPad 1 15AMN7 AMD Ryzen 3 7320U 8GB DDR5 RAM 512GB SSD 15.6"" FHD Laptop",Laptop,50000
"ASUS Vivobook Go 15 E1504GA Core i3 N305 15.6"" FHD Laptop",Laptop,50000
"Lenovo IdeaPad Slim 1 15AMN7 Ryzen 3 7320U 15.6"" FHD Laptop",Laptop,50500
"Acer Aspire Lite AL15-52 Core i3 12th Gen 15.6"" FHD Laptop",Laptop,51000
"HP 15s-eq2330AU AMD Ryzen 3 5300U 15.6"" FHD Laptop",Laptop,51000
"Acer Aspire 3 A315-59-332B Core i3 12th Gen 15.6"" FHD Laptop",Laptop,51500
"HP 15-fc0296AU AMD Ryzen 3 7320U 15.6"" HD Laptop",Laptop,51800
"HP 250 G8 Core i3 11th Gen 256GB SSD 1TB HDD SSD 15.6"" FHD Laptop with Windows ",Laptop,52500
"Lenovo IdeaPad 3i 14IAU7 Core i3 12th Gen 14"" FHD Laptop",Laptop,53500
"Lenovo IdeaPad Slim 3i 15IAU7 Core i3 12th Gen 15.6"" FHD Laptop (Arctic Grey)",Laptop,53500
"Lenovo IdeaPad SLIM 3i 14IAU7 Intel Core i3 12th Gen 14"" FHD Laptop",Laptop,53500
"Lenovo IdeaPad SLIM 3i Intel Core i3 12th Gen 15.6"" FHD Laptop",Laptop,53500
ASUS Vivobook 15 F1504ZA Core i3 15.6-inch FHD Laptop,Laptop,53800
"Chuwi CoreBook XPro Core i5 12th Gen 15.6"" FHD Laptop",Laptop,53800
"HP 15s-fq5059TU Core i3 12th Gen 15.6"" HD Laptop",Laptop,54000
"HP 250 G9 Core i3 12th Gen 15.6"" HD DDR4 RAM Laptop With 1 Year Warranty",Laptop,54300
"Acer Aspire Lite AL15-52 Core i3 12th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,54500
"Walton Passion BX310U Core i3 10th Gen 15.6"" FHD Laptop",Laptop,54550
"HP 250 G9 Core i3 12th Gen 15.6"" HD Laptop with 2 Year Warranty",Laptop,54800
ASUS Vivobook 15 X1504ZA i3 12th Gen 15.6 Inch FHD Laptop,Laptop,54800
"ASUS VivoBook 15 X1502ZA Core i3 12th Gen 256GB SSD 15.6"" FHD Laptop",Laptop,54900
"Infinix INBook Y2 Plus Core i5 11th Gen 15.6"" FHD Laptop",Laptop,54990
"ASUS VivoBook 15 X515EA Core i3 11th Gen 512GB SSD 15.6"" FHD Laptop",Laptop,55000
"Lenovo IdeaPad Slim 3i 15IAU7 Core i3 12th Gen 16GB RAM 15.6"" FHD Laptop",Laptop,55000
"HP 15s-fq5357TU Core i3 12th Gen 15.6"" FHD Laptop",Laptop,55500
"Lenovo V15 Gen 4 Note PC Core i3 13th Gen 15.6"" FHD Laptop",Laptop,55500
"Dell Inspiron 15 3520 Core i3 12th Gen 15.6"" FHD Laptop (For Business)",Laptop,55500
ASUS Vivobook 15 X1504ZA i3 12th Gen 15.6 Inch FHD Laptop Cool Silver,Laptop,55900
ASUS Vivobook 15 X1504ZA-NJ864W i3-1215U 15.6 Inch FHD Laptop,Laptop,55900
"Acer TravelLite TL14-52M Core i3 13th Gen 8GB RAM 512GB Storage 14"" FHD Laptop",Laptop,56000
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Urban Silver",Laptop,56500
"MSI Modern 15 F13MG Core i3 13th Gen 15.6"" FHD Laptop Platinum Gray",Laptop,56500
"Infinix INBook X2 Core i5 11th Gen 14"" FHD Laptop",Laptop,56990
"Dell Inspiron 3530 Core i3 13th Gen 15.6"" FHD Laptop",Laptop,57000
"Dell Inspiron 15 3520 Core i3 12th Gen 16GB RAM 15.6"" FHD Laptop (For Business)",Laptop,57000
"HP 255 G9 Ryzen 5 5625U 15.6"" HD Laptop With 1 Year Warranty",Laptop,57300
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 512GB SSD Abyss Blue 15.6"" FHD Military Grade Laptop",Laptop,57500
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",Laptop,57500
"Lenovo IdeaPad Slim 3 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop",Laptop,57500
"Smart Flairedge Core i5 12th Gen 15.6"" FHD Laptop",Laptop,57750
"ASUS VivoBook 15 X1500EA Core i3 11th Gen 15.6"" FHD Laptop",Laptop,58000
"Acer Aspire Lite AL15-41 AMD Ryzen 5 5500U 15.6"" FHD Laptop",Laptop,58500
"Asus ExpertBook B1 B1402CGA Core i3 N305 14"" FHD Laptop",Laptop,59000
"HP 255 G9 Ryzen 5 5625U 15.6"" HD Laptop With 2 Year Warranty",Laptop,59000
"ASUS Vivobook 15 X1504VA-NJ260W Core i3 13th Gen 15.6"" FHD Laptop",Laptop,59500
"Dell Inspiron 15 3530 Core i3 13th Gen 15.6"" FHD Laptop (Business Series)",Laptop,59500
"Lenovo IdeaPad Slim 3i 15IRU8 Core i3 13th Gen 15.6"" FHD Military Grade Laptop with Fingerprint",Laptop,59500
"Thunderobot IGER E1 Core i7 11th Gen 15.6"" FHD Laptop",Laptop,59900
"Asus VivoBook Go 15 E1504FA Ryzen 3 7320U 15.6"" FHD Laptop",Laptop,60000
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty",Laptop,60000
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 5 7520U 15.6"" FHD TN Laptop",Laptop,60000
"Acer TravelMate TMP214-53 Core i5 11th Gen 512GB SSD 14"" FHD Laptop",Laptop,60500
"Walton Tamarind MX311G Core i3 11th Gen 14"" FHD Laptop",Laptop,60500
"Asus ExpertBook B1 B1502CGA Intel Core i3-N305 15.6"" FHD Laptop ",Laptop,60500
"HP 15-fd0331TU Core i3 13th Gen 15.6"" FHD Laptop",Laptop,60600
"HP 15s-eq2326AU AMD Ryzen 5 5500U 15.6"" FHD Laptop",Laptop,60800
ASUS Vivobook 15 X1504VA Core i3 15.6-inch FHD Laptop,Laptop,60800
"Asus Vivobook S15 S513EA Core i3 11th Gen 4GB RAM 15.6"" OLED FHD Laptop",Laptop,61000
"ASUS Vivobook 15 X1504VA-NJ550W Core i3 13th Gen 15.6"" FHD Laptop",Laptop,61500
ASUS Vivobook 15 X1504VA Core i3 13th Gen 8GB RAM 512GB SSD 15.6 Inch FHD Laptop,Laptop,62000
"Acer Aspire Lite AL15-52 Core i5 12th Gen 15.6"" FHD Laptop With Backlit Keyboard",Laptop,62500
"HP 15-fd0203TU Core i3 13th Gen 15.6"" FHD Laptop",Laptop,63000
"HP 15-fd1110TU Core 3 100U 15.6"" FHD Laptop",Laptop,63800
"HP 15-fd1108TU Core 3 100U 15.6"" FHD Laptop",Laptop,63800
"Acer Aspire 3 A315-59-56VC Core i5 12th Gen 15.6"" FHD Laptop",Laptop,63900
"Dell Vostro 3430 Core i3 13th Gen 14"" FHD Laptop",Laptop,63900
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 15.6"" FHD Laptop",Laptop,64000
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 15.6"" FHD Laptop Cool Silver",Laptop,64000
"Acer Extensa 15 EX215-54-57SB Core i5 11th Gen 15.6"" FHD Laptop",Laptop,64000
"Acer Aspire 3 Spin A3SP14-31PT Core i3 N305 8GB RAM 512GB SSD 14"" WUXGA Touch Laptop",Laptop,64500
"Acer Aspire Lite AL15-52 Core i5 12th Gen 16GB RAM 15.6"" FHD Laptop ",Laptop,64500
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop",Laptop,64900
"HP 15-fc0229AU Ryzen 5 7520U 15.6"" FHD Laptop",Laptop,65500
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 15.6"" FHD Military Grade Laptop Abyss Blue",Laptop,65800
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop Arctic Grey",Laptop,65800
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 14"" FHD Military Grade Laptop",Laptop,65800
"Lenovo IP Slim 3 15ABR8 Ryzen 7 15.6"" FHD Laptop (RAM Not Upgradable)",Laptop,65900
"Asus VivoBook Go 15 E1504FA Ryzen 5 7520U 8GB RAM 512GB SSD 15.6"" FHD Laptop",Laptop,66500
"Walton Passion BX710U Core i7 10th Gen 15.6"" FHD Laptop",Laptop,67500
"Dell Inspiron 15 3520 Core i5 12th Gen 15.6"" FHD Laptop (For Business)",Laptop,67500
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty ",Laptop,68000
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 14"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD Abyss Blue with 2 Years Warranty ",Laptop,68000
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 14"" FHD Laptop FingerPrint 16GB DDR5 RAM 512GB SSD with 2 Years Warranty ",Laptop,68000
"Lenovo IdeaPad Slim 3 Ryzen 5 7520U 15.6"" FHD IPS Laptop 16GB DDR5 RAM 512GB SSD with 2 Years Warranty",Laptop,68000
"Lenovo IdeaPad Slim 3 14IAH8 Core i5 12th Gen 12450H 14"" FHD Laptop",Laptop,68000
"Asus Vivobook 16 X1605VA Core i3 13th Gen 16"" WUXGA Laptop",Laptop,68300
"Dell Latitude 3530 Core i3 12th Gen 15.6"" FHD Touch Laptop",Laptop,68500
"ASUS Vivobook 15 F1504ZA Core i5 12th Gen 512GB SSD 15.6"" FHD Laptop",Laptop,68500
"ASUS Vivobook 15 F1504ZA Core i5 12th Gen 15.6"" FHD Laptop Cool Silver",Laptop,68500
"Lenovo IdeaPad Slim 3 15IAH8 Core i5 12th Gen 12450H 15.6"" FHD Laptop",Laptop,68600
"Asus VivoBook Go 15 OLED E1504FA Ryzen 3 7320U 15.6"" FHD Laptop",Laptop,68800
"HP 15-fc0166AU Ryzen 5 7520U 15.6"" FHD Laptop With Fingerprint",Laptop,68800
"ASUS Vivobook Go 15 L1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop",Laptop,69000
"Acer TravelMate TMP214-54 Core i5 12th Gen 14"" FHD Laptop",Laptop,69000
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 7730U Arctic Grey 15.6"" FHD Laptop",Laptop,70000
"Lenovo IdeaPad Slim 3 14ABR8 Ryzen 7 7730U Arctic Grey 14"" FHD Laptop",Laptop,70000
"Dell Inspiron 3530 Core i5 13th Gen 15.6"" FHD Laptop",Laptop,70100
"Asus VivoBook Go 15 E1504FA Ryzen 5 7520U 16GB RAM 15.6"" FHD Laptop Green Gray",Laptop,70500
"Lenovo IdeaPad Slim 3 15AMN8 Ryzen 5 7520U 15.6"" FHD Laptop",Laptop,70500
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 8GB RAM 15.6"" FHD Military Grade Laptop With FreeDOS",Laptop,71000
"MSI Modern 14 C7M AMD Ryzen 5 7430U 14"" FHD Laptop",Laptop,71000
"MSI Modern 15 B7M AMD Ryzen 5 7430U 15.6"" FHD Laptop",Laptop,71000
"MSI Modern 15 B7M AMD Ryzen 5 7430U 15.6"" FHD Laptop Star Blue",Laptop,71000
"Lenovo IdeaPad Slim 3i 15IRH8 Core i5 13th Gen 15.6"" FHD Military Grade Laptop With Windows 11",Laptop,71300
"Lenovo IdeaPad Slim 3i 15IRH8 Core i5 13th Gen 15.6"" FHD Military Grade Laptop",Laptop,71350
"Smart Flairedge Core i7 12th Gen 15.6"" FHD Laptop",Laptop,71925
"ASUS VivoBook 16 X1605ZA Core i3 12th Gen 16"" WUXGA Laptop",Laptop,72000
"Dell Inspiron 15 3530 Core i5 13th Gen 15.6"" FHD Laptop (Business Series)",Laptop,72500
"HP 15-fd0292TU Core i5 13th Gen 15.6"" FHD Laptop",Laptop,73500
"HP 15-fd0290TU Core i5 13th Gen 15.6"" FHD Laptop",Laptop,73500
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 15.6"" FHD Military Grade Laptop Arctic Grey",Laptop,74000
"Lenovo IdeaPad Slim 3 15IRH8 Core i5 13th Gen 15.6"" FHD Military Grade Laptop with Fingerprint",Laptop,74500
"HP 15-fd0268TU Core i5 13th Gen 15.6"" FHD Laptop with Original Windows & Office",Laptop,74500
"Walton Tamarind MX511G Core i5 11th Gen 14"" FHD Laptop",Laptop,74500
"Lenovo IdeaPad Slim 3i 15ITL6 Core i7 11th Gen 15.6"" FHD Laptop",Laptop,74500
"MSI Modern 15 F13MG Core i5 13th Gen 15.6"" FHD Laptop Urban Silver",Laptop,74500
"MSI Modern 15 F13MG Core i5 13th Gen 15.6"" FHD Laptop Platinum Gray",Laptop,74500
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 7730U 15.6"" FHD Laptop with 1080p FHD Webcam",Laptop,75000
"Lenovo IdeaPad Slim 3 15ABR8 Ryzen 7 7730U 15.6"" FHD Abyss Blue Laptop with 1080p FHD Webcam",Laptop,75000
"Acer TravelLite TL14-52M Core i5 13th Gen 8GB RAM 512GB Storage 14"" FHD Laptop",Laptop,75500
